,date,isin,nav,name
GB00BF232G18,2020-02-27,GB00BF232G18,1.1541,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-02-28,GB00BF232G18,1.1516,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-02,GB00BF232G18,1.1497,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-03,GB00BF232G18,1.1509,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-04,GB00BF232G18,1.158,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-05,GB00BF232G18,1.1632,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-06,GB00BF232G18,1.159,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-09,GB00BF232G18,1.1567,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-10,GB00BF232G18,1.1306,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-11,GB00BF232G18,1.1316,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-12,GB00BF232G18,1.1241,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-13,GB00BF232G18,1.0982,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-16,GB00BF232G18,1.0941,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-17,GB00BF232G18,1.0681,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-18,GB00BF232G18,1.0596,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-19,GB00BF232G18,1.0419,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-20,GB00BF232G18,1.0236,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-23,GB00BF232G18,1.0379,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-24,GB00BF232G18,1.0299,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-25,GB00BF232G18,1.0393,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-26,GB00BF232G18,1.0507,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-27,GB00BF232G18,1.0559,"8LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-30,GB00BF232G18,1.0578,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-03-31,GB00BF232G18,1.0582,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-01,GB00BF232G18,1.0623,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-02,GB00BF232G18,1.0565,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-03,GB00BF232G18,1.0564,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-06,GB00BF232G18,1.0646,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-07,GB00BF232G18,1.0662,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-08,GB00BF232G18,1.0777,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-09,GB00BF232G18,1.0819,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-14,GB00BF232G18,1.0918,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-15,GB00BF232G18,1.0949,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-16,GB00BF232G18,1.0996,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-17,GB00BF232G18,1.095,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-20,GB00BF232G18,1.101,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-21,GB00BF232G18,1.0997,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-22,GB00BF232G18,1.1027,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-23,GB00BF232G18,1.0993,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-24,GB00BF232G18,1.0967,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-27,GB00BF232G18,1.0995,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-28,GB00BF232G18,1.1016,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-29,GB00BF232G18,1.1074,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-04-30,GB00BF232G18,1.1145,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-01,GB00BF232G18,1.118,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-04,GB00BF232G18,1.1088,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-06,GB00BF232G18,1.1056,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-07,GB00BF232G18,1.1066,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-11,GB00BF232G18,1.1085,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-12,GB00BF232G18,1.1106,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-13,GB00BF232G18,1.1167,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-14,GB00BF232G18,1.1129,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-15,GB00BF232G18,1.1133,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-18,GB00BF232G18,1.1125,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-19,GB00BF232G18,1.117,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-20,GB00BF232G18,1.1201,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-21,GB00BF232G18,1.1259,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-22,GB00BF232G18,1.1322,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-26,GB00BF232G18,1.1305,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-27,GB00BF232G18,1.1341,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-28,GB00BF232G18,1.1452,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-05-29,GB00BF232G18,1.1503,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-01,GB00BF232G18,1.1438,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-02,GB00BF232G18,1.1412,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-03,GB00BF232G18,1.1435,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-04,GB00BF232G18,1.1532,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-05,GB00BF232G18,1.1536,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-08,GB00BF232G18,1.1607,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-09,GB00BF232G18,1.1657,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-10,GB00BF232G18,1.1635,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-11,GB00BF232G18,1.1652,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-12,GB00BF232G18,1.1612,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-15,GB00BF232G18,1.1577,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-16,GB00BF232G18,1.1541,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-17,GB00BF232G18,1.1636,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-18,GB00BF232G18,1.1688,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-19,GB00BF232G18,1.1722,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-22,GB00BF232G18,1.1726,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-25,GB00BF232G18,1.1669,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-26,GB00BF232G18,1.1681,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-29,GB00BF232G18,1.1707,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-06-30,GB00BF232G18,1.1732,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-01,GB00BF232G18,1.1664,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-02,GB00BF232G18,1.1634,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-03,GB00BF232G18,1.1726,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-06,GB00BF232G18,1.1754,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-07,GB00BF232G18,1.1794,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-08,GB00BF232G18,1.1783,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-09,GB00BF232G18,1.1763,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-10,GB00BF232G18,1.1759,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-13,GB00BF232G18,1.1715,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-14,GB00BF232G18,1.1819,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-15,GB00BF232G18,1.1825,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-17,GB00BF232G18,1.1872,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-20,GB00BF232G18,1.1877,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-21,GB00BF232G18,1.1851,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-22,GB00BF232G18,1.1876,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-23,GB00BF232G18,1.193,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-24,GB00BF232G18,1.1894,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-27,GB00BF232G18,1.1893,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-29,GB00BF232G18,1.1884,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-30,GB00BF232G18,1.1809,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-07-31,GB00BF232G18,1.1783,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-03,GB00BF232G18,1.1815,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-04,GB00BF232G18,1.1824,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-05,GB00BF232G18,1.1826,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-06,GB00BF232G18,1.1864,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-07,GB00BF232G18,1.1869,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-10,GB00BF232G18,1.1835,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-11,GB00BF232G18,1.1855,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-12,GB00BF232G18,1.1913,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-13,GB00BF232G18,1.1912,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-14,GB00BF232G18,1.1887,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-17,GB00BF232G18,1.1819,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-18,GB00BF232G18,1.1882,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-19,GB00BF232G18,1.1881,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-20,GB00BF232G18,1.1862,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-21,GB00BF232G18,1.1779,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-24,GB00BF232G18,1.1853,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-25,GB00BF232G18,1.189,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-26,GB00BF232G18,1.1869,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-27,GB00BF232G18,1.1835,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-08-28,GB00BF232G18,1.1825,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-01,GB00BF232G18,1.1781,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-02,GB00BF232G18,1.1704,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-03,GB00BF232G18,1.1839,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-04,GB00BF232G18,1.1876,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-07,GB00BF232G18,1.1845,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-08,GB00BF232G18,1.1854,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-09,GB00BF232G18,1.1896,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-10,GB00BF232G18,1.1921,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-11,GB00BF232G18,1.191,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-14,GB00BF232G18,1.1993,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-15,GB00BF232G18,1.2021,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-16,GB00BF232G18,1.2006,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-17,GB00BF232G18,1.1989,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-18,GB00BF232G18,1.1952,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-21,GB00BF232G18,1.193,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-22,GB00BF232G18,1.1909,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-23,GB00BF232G18,1.1915,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-24,GB00BF232G18,1.1928,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-25,GB00BF232G18,1.1861,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-28,GB00BF232G18,1.1818,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-29,GB00BF232G18,1.1857,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-09-30,GB00BF232G18,1.1897,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-01,GB00BF232G18,1.1903,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-02,GB00BF232G18,1.1833,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-05,GB00BF232G18,1.1854,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-06,GB00BF232G18,1.1888,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-07,GB00BF232G18,1.1923,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-08,GB00BF232G18,1.1932,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-09,GB00BF232G18,1.1914,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-12,GB00BF232G18,1.1958,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-13,GB00BF232G18,1.1951,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-14,GB00BF232G18,1.1963,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-15,GB00BF232G18,1.1927,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-16,GB00BF232G18,1.1952,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-19,GB00BF232G18,1.1923,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-20,GB00BF232G18,1.198,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-21,GB00BF232G18,1.196,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-22,GB00BF232G18,1.1911,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-23,GB00BF232G18,1.1848,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-26,GB00BF232G18,1.1911,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-27,GB00BF232G18,1.1908,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-28,GB00BF232G18,1.1889,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-29,GB00BF232G18,1.1848,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-10-30,GB00BF232G18,1.1743,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-02,GB00BF232G18,1.1615,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-03,GB00BF232G18,1.1647,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-04,GB00BF232G18,1.1678,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-05,GB00BF232G18,1.1746,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-06,GB00BF232G18,1.1837,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-09,GB00BF232G18,1.1845,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-10,GB00BF232G18,1.1873,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-11,GB00BF232G18,1.1847,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-12,GB00BF232G18,1.1904,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-13,GB00BF232G18,1.1932,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-16,GB00BF232G18,1.1897,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-17,GB00BF232G18,1.1923,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-18,GB00BF232G18,1.1929,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-19,GB00BF232G18,1.1943,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-20,GB00BF232G18,1.199,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-23,GB00BF232G18,1.2008,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-24,GB00BF232G18,1.2004,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-25,GB00BF232G18,1.2039,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-26,GB00BF232G18,1.2049,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-27,GB00BF232G18,1.2023,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-11-30,GB00BF232G18,1.2049,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-12-01,GB00BF232G18,1.205,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-12-02,GB00BF232G18,1.2133,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-12-03,GB00BF232G18,1.2125,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-12-04,GB00BF232G18,1.2153,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-12-07,GB00BF232G18,1.222,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-12-08,GB00BF232G18,1.2218,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-12-09,GB00BF232G18,1.2211,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-12-10,GB00BF232G18,1.2241,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF232G18,2020-12-11,GB00BF232G18,1.2316,"LF PRUDENTIAL RISK MGMT PASS ""1P"" (GBP)."
GB00BF233808,2020-01-03,GB00BF233808,1.3431,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-06,GB00BF233808,1.342,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-07,GB00BF233808,1.3406,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-08,GB00BF233808,1.34,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-09,GB00BF233808,1.3399,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-10,GB00BF233808,1.3404,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-13,GB00BF233808,1.3435,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-14,GB00BF233808,1.3443,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-15,GB00BF233808,1.3485,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-16,GB00BF233808,1.3488,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-17,GB00BF233808,1.3499,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-20,GB00BF233808,1.3488,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-21,GB00BF233808,1.3486,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-22,GB00BF233808,1.3499,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-23,GB00BF233808,1.351,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-24,GB00BF233808,1.3523,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-27,GB00BF233808,1.3554,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-28,GB00BF233808,1.3549,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
GB00BF233808,2020-01-29,GB00BF233808,1.3542,"THREADNEEDLE UK SOCIAL BOND ""Z"" GROSS"
